country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
IDN,-4.80083,140.67677,341.57,0.48,0.4,2022-10-01,351,1,VIIRS,n,2.0NRT,296.74,23.64,D
IDN,-4.79714,140.67644,342.34,0.48,0.4,2022-10-01,351,1,VIIRS,n,2.0NRT,294.92,13.52,D
IDN,-4.25965,140.57419,329.08,0.48,0.4,2022-10-01,351,1,VIIRS,n,2.0NRT,292.13,3.52,D
IDN,-4.09296,138.96016,340.16,0.4,0.44,2022-10-01,351,1,VIIRS,n,2.0NRT,297.34,6.94,D
IDN,-4.04693,138.28265,353.12,0.44,0.46,2022-10-01,351,1,VIIRS,n,2.0NRT,303.28,19.32,D
IDN,-4.04273,138.28195,367,0.44,0.46,2022-10-01,351,1,VIIRS,h,2.0NRT,300.53,19.32,D
IDN,-4.04216,138.28584,325.68,0.44,0.46,2022-10-01,351,1,VIIRS,n,2.0NRT,292.13,19.32,D
IDN,-3.72018,138.18587,351.72,0.44,0.46,2022-10-01,351,1,VIIRS,n,2.0NRT,306.3,29.17,D
IDN,-3.71969,138.18918,329.39,0.44,0.46,2022-10-01,351,1,VIIRS,n,2.0NRT,299.68,5.28,D
IDN,-3.7145,138.10649,329.73,0.44,0.46,2022-10-01,351,1,VIIRS,n,2.0NRT,294.52,6.34,D
IDN,-3.71377,138.11151,338.62,0.44,0.46,2022-10-01,351,1,VIIRS,n,2.0NRT,293.29,6.34,D
IDN,-3.70423,137.93605,331.5,0.45,0.47,2022-10-01,351,1,VIIRS,n,2.0NRT,296.16,4.08,D
IDN,-3.70121,137.93723,335.23,0.45,0.47,2022-10-01,351,1,VIIRS,n,2.0NRT,294.01,5.11,D
IDN,-3.70068,140.28445,329.21,0.49,0.4,2022-10-01,351,1,VIIRS,l,2.0NRT,303,5.69,D
IDN,-3.69024,138.18436,332.27,0.44,0.46,2022-10-01,351,1,VIIRS,n,2.0NRT,301.3,16.81,D
IDN,-3.68956,138.18906,339.43,0.44,0.46,2022-10-01,351,1,VIIRS,n,2.0NRT,294.71,16.81,D
IDN,-3.65129,139.08331,340.01,0.38,0.43,2022-10-01,351,1,VIIRS,n,2.0NRT,295.03,6.87,D
IDN,-2.56026,140.44193,336.52,0.47,0.39,2022-10-01,351,1,VIIRS,n,2.0NRT,303.02,8.33,D
IDN,-2.56002,140.47552,336.19,0.47,0.39,2022-10-01,351,1,VIIRS,n,2.0NRT,302.93,7.89,D
IDN,-10.30852,123.76845,334.41,0.49,0.4,2022-10-01,529,1,VIIRS,n,2.0NRT,276.11,4.84,D
IDN,-9.76099,123.67992,332.21,0.5,0.41,2022-10-01,531,1,VIIRS,n,2.0NRT,290.4,6.9,D
IDN,-9.43815,124.06521,335.64,0.52,0.42,2022-10-01,531,1,VIIRS,n,2.0NRT,293.14,2.4,D
IDN,-9.4175,124.02406,336.31,0.52,0.42,2022-10-01,531,1,VIIRS,n,2.0NRT,296.41,3.91,D
IDN,-9.41368,119.64662,334.21,0.38,0.36,2022-10-01,531,1,VIIRS,n,2.0NRT,295.37,1.96,D
IDN,-9.20495,124.52149,333.82,0.56,0.43,2022-10-01,531,1,VIIRS,n,2.0NRT,297.34,7.26,D
IDN,-9.20161,124.5235,335.23,0.56,0.43,2022-10-01,531,1,VIIRS,n,2.0NRT,297.6,3.41,D
IDN,-9.09386,124.75404,341.43,0.39,0.44,2022-10-01,531,1,VIIRS,n,2.0NRT,295.17,12.38,D
IDN,-8.84264,117.79964,330.93,0.41,0.37,2022-10-01,531,1,VIIRS,l,2.0NRT,298.28,6.09,D
IDN,-8.83801,117.78373,335.39,0.41,0.37,2022-10-01,531,1,VIIRS,l,2.0NRT,297.91,5.53,D
IDN,-8.75274,117.88883,343.56,0.41,0.37,2022-10-01,531,1,VIIRS,n,2.0NRT,300.93,9.89,D
IDN,-8.74932,117.88835,346.98,0.41,0.37,2022-10-01,531,1,VIIRS,n,2.0NRT,301.44,10.73,D
IDN,-8.7492,117.79329,337.15,0.41,0.37,2022-10-01,531,1,VIIRS,l,2.0NRT,300.03,9.53,D
IDN,-8.73892,117.9358,342.22,0.41,0.37,2022-10-01,531,1,VIIRS,l,2.0NRT,301.71,7.82,D
IDN,-8.72472,117.36115,331.18,0.43,0.38,2022-10-01,531,1,VIIRS,l,2.0NRT,297.27,6.22,D
IDN,-8.719,118.07209,353.02,0.4,0.37,2022-10-01,531,1,VIIRS,n,2.0NRT,302.9,15.02,D
IDN,-8.67407,118.06501,341.18,0.4,0.37,2022-10-01,531,1,VIIRS,l,2.0NRT,300.44,9.31,D
IDN,-8.67081,118.08692,341.39,0.4,0.37,2022-10-01,531,1,VIIRS,l,2.0NRT,298.34,7.47,D
IDN,-8.67069,118.06444,331.43,0.4,0.37,2022-10-01,531,1,VIIRS,l,2.0NRT,300.36,9.06,D
IDN,-8.66662,118.13845,335.08,0.4,0.37,2022-10-01,531,1,VIIRS,l,2.0NRT,294.59,9.01,D
IDN,-8.54529,117.54097,331.79,0.42,0.38,2022-10-01,531,1,VIIRS,l,2.0NRT,297.83,2.72,D
IDN,-8.52686,117.40234,338.35,0.42,0.38,2022-10-01,531,1,VIIRS,l,2.0NRT,300.89,5.43,D
IDN,-8.51373,117.54024,331.39,0.42,0.37,2022-10-01,531,1,VIIRS,l,2.0NRT,297.85,3.48,D
IDN,-8.49252,117.54095,342.96,0.42,0.37,2022-10-01,531,1,VIIRS,l,2.0NRT,300.94,7.36,D
IDN,-8.48991,117.38892,339.54,0.42,0.38,2022-10-01,531,1,VIIRS,n,2.0NRT,300.55,9.16,D
IDN,-8.48907,117.54052,345.98,0.42,0.37,2022-10-01,531,1,VIIRS,l,2.0NRT,302.2,16.26,D
IDN,-8.48153,117.28615,335.24,0.43,0.38,2022-10-01,531,1,VIIRS,l,2.0NRT,302.07,44.93,D
IDN,-8.47686,117.26971,331.23,0.43,0.38,2022-10-01,531,1,VIIRS,l,2.0NRT,300.57,6.88,D
IDN,-8.47293,124.06428,335.63,0.54,0.42,2022-10-01,531,1,VIIRS,n,2.0NRT,298,15.62,D
IDN,-8.46905,124.06367,335.45,0.54,0.42,2022-10-01,531,1,VIIRS,n,2.0NRT,298.41,35.69,D
IDN,-8.46558,117.34618,336.29,0.42,0.38,2022-10-01,531,1,VIIRS,l,2.0NRT,303.12,7.2,D
IDN,-8.46438,124.06785,341.84,0.54,0.42,2022-10-01,531,1,VIIRS,n,2.0NRT,297.96,9.34,D
IDN,-8.44258,123.53909,345.09,0.51,0.41,2022-10-01,531,1,VIIRS,n,2.0NRT,297.63,16.2,D
IDN,-8.43269,124.04274,339.99,0.54,0.42,2022-10-01,531,1,VIIRS,n,2.0NRT,298.72,12.37,D
IDN,-8.41783,124.06013,334.08,0.54,0.42,2022-10-01,531,1,VIIRS,n,2.0NRT,298.23,4.96,D
IDN,-8.41306,118.38451,331.12,0.4,0.37,2022-10-01,531,1,VIIRS,n,2.0NRT,293.22,3.16,D
IDN,-8.41028,124.12673,335.99,0.55,0.42,2022-10-01,531,1,VIIRS,n,2.0NRT,291.29,6.22,D
IDN,-8.36495,124.13463,338.22,0.55,0.43,2022-10-01,531,1,VIIRS,n,2.0NRT,295.6,10.12,D
IDN,-8.33055,120.69413,331.83,0.39,0.36,2022-10-01,531,1,VIIRS,n,2.0NRT,296.8,7.31,D
IDN,-8.30364,118.43613,337.98,0.39,0.36,2022-10-01,531,1,VIIRS,n,2.0NRT,298.84,1.76,D
IDN,-8.2366,123.85706,333.51,0.53,0.42,2022-10-01,531,1,VIIRS,n,2.0NRT,297.07,5.17,D
IDN,-8.22972,117.61661,336.07,0.41,0.37,2022-10-01,531,1,VIIRS,n,2.0NRT,297.64,4.95,D
IDN,-8.1965,113.32188,330.53,0.47,0.48,2022-10-01,531,1,VIIRS,n,2.0NRT,274.25,2.82,D
IDN,-7.7326,113.63214,329.48,0.44,0.46,2022-10-01,531,1,VIIRS,n,2.0NRT,293.71,2.47,D
IDN,-7.72838,113.63139,330.59,0.44,0.46,2022-10-01,531,1,VIIRS,n,2.0NRT,293.43,2.72,D
IDN,-7.31692,111.36412,332.91,0.62,0.54,2022-10-01,531,1,VIIRS,n,2.0NRT,287.06,10.91,D
IDN,-5.55537,119.45321,330.16,0.39,0.36,2022-10-01,531,1,VIIRS,l,2.0NRT,301.57,2.89,D
IDN,-5.55484,119.45667,338.16,0.39,0.36,2022-10-01,531,1,VIIRS,n,2.0NRT,300.76,2.89,D
IDN,-5.23551,119.43777,334.01,0.39,0.36,2022-10-01,531,1,VIIRS,n,2.0NRT,298.02,4.08,D
IDN,-5.01766,122.39478,347.98,0.49,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,294.56,10.91,D
IDN,-4.99032,119.7748,330.6,0.39,0.36,2022-10-01,531,1,VIIRS,n,2.0NRT,293.25,1.56,D
IDN,-4.78783,122.45065,340.04,0.49,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,293.95,4.9,D
IDN,-4.76788,122.6956,333.12,0.51,0.41,2022-10-01,531,1,VIIRS,n,2.0NRT,295.07,5.95,D
IDN,-4.67782,120.25787,339.11,0.4,0.37,2022-10-01,531,1,VIIRS,n,2.0NRT,301.31,4.26,D
IDN,-4.67668,120.25716,334.87,0.4,0.37,2022-10-01,531,1,VIIRS,n,2.0NRT,300.82,3.75,D
IDN,-4.4607,121.77748,335.99,0.46,0.39,2022-10-01,531,1,VIIRS,n,2.0NRT,293.29,3.9,D
IDN,-4.42227,122.33018,332.04,0.49,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,285.07,5.52,D
IDN,-4.08444,122.04971,330.78,0.48,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,297.67,2.33,D
IDN,-3.90521,122.42005,343.08,0.5,0.41,2022-10-01,531,1,VIIRS,n,2.0NRT,300.31,10.54,D
IDN,-3.90437,122.4203,346.98,0.5,0.41,2022-10-01,531,1,VIIRS,n,2.0NRT,301.32,10.24,D
IDN,-3.87271,122.40157,334.49,0.5,0.41,2022-10-01,531,1,VIIRS,n,2.0NRT,299.92,6.69,D
IDN,-3.87201,122.40609,339.89,0.5,0.41,2022-10-01,531,1,VIIRS,n,2.0NRT,300.68,6.69,D
IDN,-3.34119,127.03519,327.2,0.34,0.56,2022-10-01,531,1,VIIRS,n,2.0NRT,291.1,1.91,D
IDN,-3.33759,121.87519,330.37,0.48,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,297.74,5.06,D
IDN,-3.33732,121.87438,330.08,0.48,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,297.6,4.52,D
IDN,-3.25134,122.18909,346.45,0.5,0.41,2022-10-01,531,1,VIIRS,n,2.0NRT,294.81,7.63,D
IDN,-3.24761,122.18849,332,0.5,0.41,2022-10-01,531,1,VIIRS,n,2.0NRT,292.31,7.63,D
IDN,-3.17558,121.73736,347.53,0.47,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,297.52,11.33,D
IDN,-3.17192,121.73691,351.42,0.47,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,300.48,11.33,D
IDN,-3.17125,121.74111,344.36,0.47,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,300.13,11.33,D
IDN,-3.16764,121.74039,346.76,0.47,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,300.74,24.68,D
IDN,-2.9735,121.37069,346.77,0.46,0.39,2022-10-01,531,1,VIIRS,n,2.0NRT,298.95,14.39,D
IDN,-2.89981,121.77937,338.54,0.48,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,297.18,5.63,D
IDN,-2.89505,121.76155,336.43,0.48,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,298.63,6.03,D
IDN,-2.76412,121.15434,336.52,0.45,0.39,2022-10-01,531,1,VIIRS,n,2.0NRT,297.92,5.01,D
IDN,-2.76059,121.1537,337.52,0.45,0.39,2022-10-01,531,1,VIIRS,n,2.0NRT,299.81,12.07,D
IDN,-2.69548,121.69768,337.99,0.48,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,299.9,12.92,D
IDN,-2.65565,121.71307,338.26,0.48,0.4,2022-10-01,531,1,VIIRS,n,2.0NRT,305.67,7.05,D
IDN,-3.35528,105.866,328.22,0.65,0.73,2022-10-01,533,1,VIIRS,n,2.0NRT,284.94,3.98,D
IDN,-3.00805,106.81644,329.78,0.55,0.68,2022-10-01,533,1,VIIRS,n,2.0NRT,273.79,4.1,D
IDN,-2.82885,107.68885,328.74,0.48,0.65,2022-10-01,533,1,VIIRS,n,2.0NRT,283.73,8.38,D
IDN,-2.58036,121.37987,348.47,0.46,0.39,2022-10-01,533,1,VIIRS,n,2.0NRT,302.45,54.73,D
IDN,-2.57677,121.37926,342.14,0.46,0.39,2022-10-01,533,1,VIIRS,n,2.0NRT,302.99,54.73,D
IDN,-2.57318,121.37866,332.44,0.46,0.39,2022-10-01,533,1,VIIRS,l,2.0NRT,303.17,5.31,D
IDN,-2.56489,121.62247,337.66,0.47,0.4,2022-10-01,533,1,VIIRS,n,2.0NRT,297.31,4.25,D
IDN,-2.56191,121.61767,333.09,0.47,0.4,2022-10-01,533,1,VIIRS,n,2.0NRT,300.2,3.17,D
IDN,-2.56126,121.62185,331,0.47,0.4,2022-10-01,533,1,VIIRS,l,2.0NRT,302.25,4.25,D
IDN,-2.55496,121.5904,335.31,0.47,0.4,2022-10-01,533,1,VIIRS,n,2.0NRT,299.51,4.99,D
IDN,-2.46705,121.01608,332.55,0.45,0.39,2022-10-01,533,1,VIIRS,n,2.0NRT,298.72,4.4,D
IDN,-2.45087,120.95639,346.19,0.44,0.39,2022-10-01,533,1,VIIRS,n,2.0NRT,298.16,5.39,D
IDN,-2.44439,119.42605,332.74,0.39,0.37,2022-10-01,533,1,VIIRS,n,2.0NRT,293.42,3.22,D
IDN,-2.41284,120.82628,339.24,0.44,0.38,2022-10-01,533,1,VIIRS,n,2.0NRT,294.81,4.89,D
IDN,-2.36149,121.82846,332.38,0.49,0.4,2022-10-01,533,1,VIIRS,n,2.0NRT,297.24,7.24,D
IDN,-2.35357,119.7163,344.17,0.4,0.37,2022-10-01,533,1,VIIRS,n,2.0NRT,283.84,10.59,D
IDN,-2.33887,119.69953,333.08,0.4,0.37,2022-10-01,533,1,VIIRS,n,2.0NRT,278.03,11,D
IDN,-2.17729,120.32064,329.01,0.42,0.38,2022-10-01,533,1,VIIRS,n,2.0NRT,298.67,4.67,D
IDN,-2.17669,120.32448,333.8,0.42,0.38,2022-10-01,533,1,VIIRS,n,2.0NRT,301.06,8,D
IDN,-2.0513,121.31733,334.73,0.46,0.39,2022-10-01,533,1,VIIRS,n,2.0NRT,298.73,2.42,D
IDN,-2.0159,121.00977,338.51,0.45,0.39,2022-10-01,533,1,VIIRS,n,2.0NRT,298.64,3.55,D
IDN,-1.95704,121.01333,332.55,0.45,0.39,2022-10-01,533,1,VIIRS,n,2.0NRT,301.56,3.8,D
IDN,-1.94306,119.9312,332.13,0.41,0.37,2022-10-01,533,1,VIIRS,l,2.0NRT,303.44,3.72,D
IDN,-1.90736,120.84565,333.96,0.44,0.39,2022-10-01,533,1,VIIRS,n,2.0NRT,299.03,5.71,D
IDN,-1.59173,123.16367,330.91,0.4,0.44,2022-10-01,533,1,VIIRS,n,2.0NRT,294.1,3.14,D
IDN,-1.49337,120.37943,333.7,0.43,0.38,2022-10-01,533,1,VIIRS,n,2.0NRT,301.45,3.61,D
IDN,-1.41054,123.01477,335.94,0.39,0.44,2022-10-01,533,1,VIIRS,n,2.0NRT,293.56,5,D
IDN,-1.35803,122.38897,339.48,0.54,0.42,2022-10-01,533,1,VIIRS,n,2.0NRT,295.87,5.48,D
IDN,-1.34858,123.17464,339.68,0.4,0.44,2022-10-01,533,1,VIIRS,n,2.0NRT,293.34,4.75,D
IDN,-0.93967,119.85192,339.91,0.41,0.37,2022-10-01,533,1,VIIRS,n,2.0NRT,301,2.52,D
IDN,-0.93966,119.85192,339.88,0.41,0.37,2022-10-01,533,1,VIIRS,n,2.0NRT,301.07,2.91,D
IDN,-0.78188,110.50412,325.63,0.57,0.52,2022-10-01,533,1,VIIRS,n,2.0NRT,286.88,3.61,D
IDN,-0.4066,111.22229,327.72,0.5,0.49,2022-10-01,533,1,VIIRS,n,2.0NRT,280.43,1.77,D
IDN,-0.4047,111.21873,338.95,0.5,0.49,2022-10-01,533,1,VIIRS,n,2.0NRT,280.33,3.89,D
IDN,-0.39412,114.72822,336.94,0.46,0.39,2022-10-01,533,1,VIIRS,n,2.0NRT,284.47,18.34,D
IDN,-0.31127,114.79118,344.43,0.46,0.39,2022-10-01,533,1,VIIRS,n,2.0NRT,281.47,25.74,D
IDN,-0.30769,114.79064,347.14,0.46,0.39,2022-10-01,533,1,VIIRS,n,2.0NRT,284.99,25.74,D
IDN,0.01642,110.1515,331.65,0.58,0.52,2022-10-01,533,1,VIIRS,n,2.0NRT,288.2,2.41,D
IDN,0.30822,115.35411,333.58,0.43,0.38,2022-10-01,533,1,VIIRS,n,2.0NRT,284.03,10.15,D
IDN,0.32314,111.94451,335.34,0.44,0.46,2022-10-01,533,1,VIIRS,n,2.0NRT,277.8,6.08,D
IDN,0.41811,114.93087,332.16,0.44,0.38,2022-10-01,533,1,VIIRS,l,2.0NRT,292.3,7.37,D
IDN,0.42277,112.0582,331.17,0.43,0.46,2022-10-01,533,1,VIIRS,n,2.0NRT,288.37,5.2,D
IDN,0.45528,109.34431,344.48,0.33,0.55,2022-10-01,533,1,VIIRS,n,2.0NRT,287.19,4.32,D
IDN,0.46031,109.34349,353.57,0.33,0.55,2022-10-01,533,1,VIIRS,n,2.0NRT,286.95,9,D
IDN,0.46076,109.3464,349.44,0.33,0.55,2022-10-01,533,1,VIIRS,n,2.0NRT,286.1,9,D
IDN,0.48582,112.0417,331.77,0.43,0.46,2022-10-01,533,1,VIIRS,n,2.0NRT,289.72,4.65,D
IDN,0.48642,112.04552,339.41,0.43,0.46,2022-10-01,533,1,VIIRS,n,2.0NRT,289.16,4.65,D
IDN,0.49059,112.04491,340.16,0.43,0.46,2022-10-01,533,1,VIIRS,n,2.0NRT,289.36,6.92,D
IDN,0.49999,112.13204,327.02,0.42,0.45,2022-10-01,533,1,VIIRS,n,2.0NRT,290.75,2.59,D
IDN,0.52299,109.48108,328.67,0.32,0.54,2022-10-01,533,1,VIIRS,n,2.0NRT,284.53,5.37,D
IDN,0.56532,121.45712,332.75,0.51,0.41,2022-10-01,533,1,VIIRS,n,2.0NRT,293.42,4.33,D
IDN,0.60426,114.94055,367,0.44,0.38,2022-10-01,533,1,VIIRS,h,2.0NRT,291.44,14.96,D
IDN,0.72589,111.60629,338.81,0.45,0.47,2022-10-01,533,1,VIIRS,n,2.0NRT,285.31,4.16,D
IDN,0.77122,113.17321,331.97,0.54,0.42,2022-10-01,533,1,VIIRS,n,2.0NRT,295.79,14.4,D
IDN,0.79241,112.81736,336.13,0.57,0.43,2022-10-01,533,1,VIIRS,n,2.0NRT,290.16,6.68,D
IDN,0.81576,112.86521,325.94,0.56,0.43,2022-10-01,533,1,VIIRS,n,2.0NRT,291.96,5.64,D
IDN,0.8689,123.44382,331.99,0.45,0.47,2022-10-01,533,1,VIIRS,n,2.0NRT,291.37,1.51,D
IDN,0.9057,123.37762,340.77,0.45,0.47,2022-10-01,533,1,VIIRS,n,2.0NRT,292.61,5.56,D
IDN,2.77766,125.41113,331.71,0.33,0.55,2022-10-01,533,1,VIIRS,n,2.0NRT,292.39,2.97,D
IDN,2.77833,125.4156,327.98,0.33,0.55,2022-10-01,533,1,VIIRS,n,2.0NRT,288.57,2.85,D
IDN,3.52493,116.79063,338.67,0.38,0.36,2022-10-01,533,1,VIIRS,n,2.0NRT,297.13,12.83,D
IDN,3.56927,116.81561,330.43,0.38,0.36,2022-10-01,533,1,VIIRS,n,2.0NRT,299.93,16.85,D
IDN,3.57135,116.82935,334.98,0.38,0.36,2022-10-01,533,1,VIIRS,n,2.0NRT,296.58,4.17,D
IDN,3.61722,116.59332,329.38,0.38,0.36,2022-10-01,533,1,VIIRS,n,2.0NRT,296.28,3.59,D
IDN,3.61774,116.59678,331.42,0.38,0.36,2022-10-01,533,1,VIIRS,n,2.0NRT,295.39,3.6,D
IDN,3.61948,116.58596,334.4,0.38,0.36,2022-10-01,533,1,VIIRS,n,2.0NRT,295.84,5.33,D
IDN,3.85847,116.12698,332.6,0.39,0.36,2022-10-01,533,1,VIIRS,n,2.0NRT,297.08,4.88,D
IDN,-4.70122,104.29398,341.21,0.49,0.65,2022-10-01,714,1,VIIRS,n,2.0NRT,288.53,6.36,D
IDN,-4.5992,104.0495,333.9,0.47,0.64,2022-10-01,714,1,VIIRS,n,2.0NRT,290.61,2.94,D
IDN,-4.53439,103.87333,341.74,0.46,0.64,2022-10-01,714,1,VIIRS,n,2.0NRT,289.77,6.36,D
IDN,-4.52851,103.87257,356.07,0.46,0.64,2022-10-01,714,1,VIIRS,l,2.0NRT,289.6,6.36,D
IDN,-3.699,103.10055,330.94,0.42,0.61,2022-10-01,714,1,VIIRS,n,2.0NRT,281.52,3.77,D
IDN,-8.26965,123.50512,306.49,0.56,0.51,2022-10-01,1635,1,VIIRS,n,2.0NRT,286.88,0.74,N
IDN,-3.86915,122.40554,307.4,0.39,0.59,2022-10-01,1635,1,VIIRS,n,2.0NRT,275.81,0.75,N
IDN,-3.86855,122.40203,300.02,0.39,0.59,2022-10-01,1635,1,VIIRS,n,2.0NRT,275.16,0.75,N
IDN,-2.8601,122.15728,303.04,0.42,0.61,2022-10-01,1635,1,VIIRS,n,2.0NRT,285.61,1.22,N
IDN,-2.85888,122.14999,303.69,0.42,0.61,2022-10-01,1635,1,VIIRS,n,2.0NRT,284.45,0.65,N
IDN,-2.82808,122.17356,305.45,0.42,0.61,2022-10-01,1635,1,VIIRS,n,2.0NRT,285.68,1.45,N
IDN,-2.82741,122.16962,303.98,0.42,0.61,2022-10-01,1635,1,VIIRS,n,2.0NRT,286.4,1.45,N
IDN,-2.82674,122.16566,306.85,0.42,0.61,2022-10-01,1635,1,VIIRS,n,2.0NRT,286.36,3.51,N
IDN,-2.58014,121.37675,305.75,0.48,0.65,2022-10-01,1635,1,VIIRS,n,2.0NRT,285.09,6.87,N
IDN,-2.57945,121.37268,367,0.49,0.65,2022-10-01,1635,1,VIIRS,h,2.0NRT,285.66,6.87,N
IDN,-2.57724,121.37862,306.92,0.49,0.65,2022-10-01,1635,1,VIIRS,n,2.0NRT,285.58,9.42,N
IDN,-2.57658,121.37457,356.36,0.49,0.65,2022-10-01,1635,1,VIIRS,n,2.0NRT,288.16,13.18,N
IDN,-2.57592,121.37048,308.93,0.49,0.65,2022-10-01,1635,1,VIIRS,n,2.0NRT,285.19,13.18,N
IDN,-2.57422,121.37794,320.81,0.48,0.65,2022-10-01,1635,1,VIIRS,n,2.0NRT,286.19,6.87,N
IDN,-2.57353,121.37388,350.9,0.49,0.65,2022-10-01,1635,1,VIIRS,n,2.0NRT,285.65,6.87,N
IDN,-2.57065,121.37569,301.85,0.49,0.65,2022-10-01,1635,1,VIIRS,n,2.0NRT,285.12,1.32,N
IDN,-1.45831,127.43673,333.28,0.39,0.44,2022-10-01,1635,1,VIIRS,n,2.0NRT,291.29,9.89,N
IDN,-1.45769,127.43282,330.82,0.39,0.44,2022-10-01,1635,1,VIIRS,n,2.0NRT,289.41,7.06,N
IDN,-1.45427,127.43725,338.2,0.39,0.44,2022-10-01,1635,1,VIIRS,n,2.0NRT,290.48,4.16,N
IDN,-1.01055,133.68607,302.76,0.39,0.37,2022-10-01,1635,1,VIIRS,n,2.0NRT,286.22,0.71,N
IDN,-0.99622,134.02359,305.55,0.4,0.37,2022-10-01,1635,1,VIIRS,n,2.0NRT,290.11,0.84,N
IDN,-0.80205,123.19458,305.74,0.39,0.59,2022-10-01,1635,1,VIIRS,n,2.0NRT,285.05,0.77,N
IDN,2.78434,125.40118,307.13,0.62,0.54,2022-10-01,1635,1,VIIRS,n,2.0NRT,283.93,2.2,N
IDN,2.78617,125.38906,303.39,0.62,0.54,2022-10-01,1635,1,VIIRS,n,2.0NRT,284.14,2.2,N
IDN,3.47563,117.86366,306.2,0.41,0.61,2022-10-01,1813,1,VIIRS,n,2.0NRT,285.95,0.61,N
IDN,-6.54704,108.09271,328.46,0.42,0.38,2022-10-01,1815,1,VIIRS,n,2.0NRT,287.41,1.9,N
IDN,-6.28389,107.88228,316.97,0.41,0.37,2022-10-01,1815,1,VIIRS,n,2.0NRT,286.93,1.54,N
IDN,-4.9473,119.62138,299.65,0.73,0.76,2022-10-01,1815,1,VIIRS,n,2.0NRT,279.31,1.56,N
IDN,-4.94145,119.62189,304.27,0.73,0.76,2022-10-01,1815,1,VIIRS,n,2.0NRT,279.82,1.33,N
IDN,-3.02711,115.1647,299.5,0.34,0.56,2022-10-01,1815,1,VIIRS,n,2.0NRT,277.95,0.81,N
IDN,-3.02524,115.16722,298.41,0.34,0.56,2022-10-01,1815,1,VIIRS,n,2.0NRT,277.96,0.79,N
IDN,-2.16204,115.57866,336.43,0.35,0.57,2022-10-01,1815,1,VIIRS,n,2.0NRT,272.05,3.35,N
IDN,-2.15731,115.58246,299.89,0.35,0.57,2022-10-01,1815,1,VIIRS,n,2.0NRT,273.6,1.93,N
IDN,-2.15683,115.57927,329.87,0.35,0.57,2022-10-01,1815,1,VIIRS,n,2.0NRT,271.89,2.54,N
IDN,-2.06353,115.56841,297.58,0.35,0.56,2022-10-01,1815,1,VIIRS,n,2.0NRT,276.83,0.32,N
IDN,-2.05836,115.56919,298.24,0.35,0.56,2022-10-01,1815,1,VIIRS,n,2.0NRT,277.03,0.56,N
IDN,-1.8931,115.86044,302.86,0.36,0.57,2022-10-01,1815,1,VIIRS,n,2.0NRT,285.12,0.94,N
IDN,-2.54426,140.4415,345.61,0.62,0.54,2022-10-02,332,1,VIIRS,n,2.0NRT,289.8,9,D
IDN,-2.54324,140.43817,339.11,0.62,0.54,2022-10-02,332,1,VIIRS,n,2.0NRT,289.04,6.07,D
IDN,-2.54246,140.44334,330.83,0.62,0.54,2022-10-02,332,1,VIIRS,n,2.0NRT,290.09,6.07,D
IDN,-10.33989,123.76598,341.79,0.39,0.36,2022-10-02,512,1,VIIRS,n,2.0NRT,294.15,3.81,D
IDN,-9.96967,120.03112,332.09,0.56,0.43,2022-10-02,512,1,VIIRS,n,2.0NRT,294.68,5.22,D
IDN,-9.7408,123.69455,335.98,0.39,0.36,2022-10-02,512,1,VIIRS,n,2.0NRT,297.35,4.58,D
IDN,-9.6326,124.70789,330.8,0.38,0.36,2022-10-02,512,1,VIIRS,n,2.0NRT,292.35,4.33,D
IDN,-9.59209,124.75159,344.52,0.38,0.36,2022-10-02,512,1,VIIRS,n,2.0NRT,294.98,4.42,D
IDN,-9.55341,124.73854,333.72,0.38,0.36,2022-10-02,512,1,VIIRS,n,2.0NRT,294.16,4.64,D
IDN,-9.52347,124.80172,340.2,0.38,0.36,2022-10-02,512,1,VIIRS,n,2.0NRT,291.89,5.41,D
IDN,-9.4067,124.02463,336.52,0.39,0.36,2022-10-02,512,1,VIIRS,n,2.0NRT,294.66,8.39,D
IDN,-9.21409,124.53739,341.69,0.38,0.36,2022-10-02,512,1,VIIRS,n,2.0NRT,298,5.53,D
IDN,-9.0949,124.78649,336.96,0.38,0.36,2022-10-02,512,1,VIIRS,n,2.0NRT,298.35,3.87,D
IDN,-9.06045,125.05614,333.81,0.39,0.36,2022-10-02,512,1,VIIRS,n,2.0NRT,294.68,2.27,D
IDN,-9.05712,125.05567,332.48,0.39,0.36,2022-10-02,512,1,VIIRS,n,2.0NRT,295.39,2.27,D
