country_id,latitude,longitude,bright_ti4,scan,track,tanggal,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,lat_p,lon_p
IDN,-3.07541,104.58802,352.52,0.37,0.58,2023-10-03,553,1,VIIRS,n,2.0NRT,273.64,12.79,D,-2.9831,104.7527
IDN,-3.07522,105.23045,331.67,0.33,0.55,2023-10-03,553,1,VIIRS,n,2.0NRT,283.63,3.04,D,-2.9831,104.7527
IDN,-3.07165,105.23143,327.2,0.33,0.55,2023-10-03,553,1,VIIRS,n,2.0NRT,282.99,3.43,D,-2.9831,104.7527
IDN,-3.03215,105.0383,332.8,0.34,0.56,2023-10-03,553,1,VIIRS,n,2.0NRT,283.56,3.99,D,-2.9831,104.7527
IDN,-2.95272,105.09752,339.87,0.34,0.56,2023-10-03,553,1,VIIRS,n,2.0NRT,286.01,4.8,D,-2.9831,104.7527
IDN,-2.94451,105.11787,332.98,0.34,0.56,2023-10-03,553,1,VIIRS,n,2.0NRT,286.66,4.82,D,-2.9831,104.7527
IDN,-2.94204,105.09908,349.89,0.34,0.56,2023-10-03,553,1,VIIRS,n,2.0NRT,285.96,6.58,D,-2.9831,104.7527
IDN,-2.94028,105.11111,356.36,0.34,0.56,2023-10-03,553,1,VIIRS,l,2.0NRT,287.31,9.72,D,-2.9831,104.7527
IDN,-2.93984,105.11412,336.22,0.34,0.56,2023-10-03,553,1,VIIRS,n,2.0NRT,285.57,4.82,D,-2.9831,104.7527
IDN,-2.93869,105.08627,337.41,0.34,0.56,2023-10-03,553,1,VIIRS,n,2.0NRT,283.66,4.69,D,-2.9831,104.7527
IDN,-2.93825,105.08929,342.98,0.34,0.56,2023-10-03,553,1,VIIRS,n,2.0NRT,283.89,5.48,D,-2.9831,104.7527
IDN,-2.91718,105.26853,345.56,0.33,0.55,2023-10-03,553,1,VIIRS,n,2.0NRT,286.23,5.68,D,-2.9831,104.7527
IDN,-2.91213,105.26779,329.76,0.33,0.55,2023-10-03,553,1,VIIRS,n,2.0NRT,284.24,2.54,D,-2.9831,104.7527
IDN,-2.88948,105.17403,356.37,0.33,0.56,2023-10-03,553,1,VIIRS,l,2.0NRT,288.59,19.58,D,-2.9831,104.7527
IDN,-2.88482,105.17033,352.83,0.33,0.56,2023-10-03,553,1,VIIRS,n,2.0NRT,287.92,4.69,D,-2.9831,104.7527
IDN,-2.88136,105.17129,334.08,0.33,0.55,2023-10-03,553,1,VIIRS,n,2.0NRT,287.1,4.33,D,-2.9831,104.7527
IDN,-2.87973,105.1696,340.51,0.33,0.56,2023-10-03,553,1,VIIRS,n,2.0NRT,287.19,4.69,D,-2.9831,104.7527
IDN,-2.85988,104.78316,328.08,0.35,0.57,2023-10-03,553,1,VIIRS,n,2.0NRT,272.77,2.85,D,-2.9831,104.7527
IDN,-2.85466,104.78238,334.78,0.35,0.57,2023-10-03,553,1,VIIRS,n,2.0NRT,272.65,3.71,D,-2.9831,104.7527
IDN,-2.82091,105.229,344.31,0.33,0.55,2023-10-03,553,1,VIIRS,n,2.0NRT,285.9,3.86,D,-2.9831,104.7527
IDN,-2.82048,105.23194,338.32,0.33,0.55,2023-10-03,553,1,VIIRS,n,2.0NRT,284.87,3.86,D,-2.9831,104.7527
IDN,-2.75291,104.96098,345.03,0.34,0.56,2023-10-03,553,1,VIIRS,n,2.0NRT,286.6,3.48,D,-2.9831,104.7527
IDN,-2.47961,103.2263,325.55,0.45,0.63,2023-10-03,555,1,VIIRS,n,2.0NRT,269.6,2.95,D,-2.9831,104.7527
IDN,-2.41218,105.32917,303.43,0.47,0.4,2023-10-03,1834,1,VIIRS,n,2.0NRT,287.98,0.51,N,-2.9831,104.7527
IDN,-2.41085,105.10494,342.01,0.46,0.39,2023-10-03,1834,1,VIIRS,n,2.0NRT,290.13,3.15,N,-2.9831,104.7527
IDN,-2.14469,103.59451,303.6,0.4,0.37,2023-10-03,1834,1,VIIRS,n,2.0NRT,282.15,0.53,N,-2.9831,104.7527
IDN,-2.10206,103.79568,300.45,0.41,0.37,2023-10-03,1834,1,VIIRS,n,2.0NRT,282.08,0.65,N,-2.9831,104.7527
IDN,-4.58334,104.27317,308.78,0.44,0.38,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.86,1.25,N,-2.9831,104.7527
IDN,-4.38104,104.20628,303.75,0.44,0.38,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.59,0.8,N,-2.9831,104.7527
IDN,-4.35189,104.22668,305.36,0.44,0.38,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.64,1.07,N,-2.9831,104.7527
IDN,-4.09539,104.36841,297.83,0.44,0.38,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.03,0.4,N,-2.9831,104.7527
IDN,-4.01219,104.57906,303.69,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.76,0.38,N,-2.9831,104.7527
IDN,-4.01164,104.58028,302.74,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.54,0.28,N,-2.9831,104.7527
IDN,-3.99478,103.95586,322.95,0.42,0.38,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.88,4.36,N,-2.9831,104.7527
IDN,-3.99419,103.95206,345.22,0.42,0.38,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.47,4.36,N,-2.9831,104.7527
IDN,-3.93879,105.84792,313.49,0.52,0.42,2023-10-03,1836,1,VIIRS,n,2.0NRT,284.67,1.14,N,-2.9831,104.7527
IDN,-3.88643,105.21108,302.75,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.11,0.96,N,-2.9831,104.7527
IDN,-3.88568,105.20921,305.74,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.78,1.05,N,-2.9831,104.7527
IDN,-3.81848,105.20818,305.89,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.93,1.56,N,-2.9831,104.7527
IDN,-3.81376,105.22648,307.85,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.15,1.38,N,-2.9831,104.7527
IDN,-3.8114,105.23564,304.88,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.78,1.43,N,-2.9831,104.7527
IDN,-3.81074,105.23133,310.07,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.91,1.38,N,-2.9831,104.7527
IDN,-3.81009,105.22704,303.55,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.17,1.38,N,-2.9831,104.7527
IDN,-3.80773,105.23619,322.63,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.55,3.67,N,-2.9831,104.7527
IDN,-3.80708,105.23189,308.99,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.26,6.44,N,-2.9831,104.7527
IDN,-3.80578,105.22329,317.39,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.45,2.95,N,-2.9831,104.7527
IDN,-3.80406,105.23676,328.43,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.23,3.67,N,-2.9831,104.7527
IDN,-3.80341,105.23244,351.86,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,293.57,6.44,N,-2.9831,104.7527
IDN,-3.80276,105.22815,329.79,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.18,6.44,N,-2.9831,104.7527
IDN,-3.79974,105.233,308.96,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.88,1.17,N,-2.9831,104.7527
IDN,-3.79909,105.2287,303.82,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.58,1.17,N,-2.9831,104.7527
IDN,-3.78916,103.71457,313.39,0.41,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.09,1.41,N,-2.9831,104.7527
IDN,-3.78611,104.68517,304.34,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.97,0.83,N,-2.9831,104.7527
IDN,-3.78425,103.81805,315.46,0.42,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.68,1.65,N,-2.9831,104.7527
IDN,-3.78399,103.81827,315.23,0.42,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.66,2.1,N,-2.9831,104.7527
IDN,-3.78177,103.66656,306.16,0.41,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.07,0.84,N,-2.9831,104.7527
IDN,-3.75679,103.8223,311.75,0.42,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.19,1.22,N,-2.9831,104.7527
IDN,-3.74764,103.83129,303.76,0.42,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.23,0.8,N,-2.9831,104.7527
IDN,-3.74706,103.82757,309.33,0.42,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.06,0.8,N,-2.9831,104.7527
IDN,-3.72449,103.63756,310.13,0.41,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.88,1.16,N,-2.9831,104.7527
IDN,-3.72392,103.63388,311.3,0.41,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.15,1.16,N,-2.9831,104.7527
IDN,-3.72332,104.72787,302.37,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.35,0.19,N,-2.9831,104.7527
IDN,-3.72051,103.63441,315,0.41,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.05,1.49,N,-2.9831,104.7527
IDN,-3.71261,103.69602,302.94,0.41,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.08,1,N,-2.9831,104.7527
IDN,-3.68254,104.95567,302.21,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.01,1.12,N,-2.9831,104.7527
IDN,-3.67844,103.70128,314.28,0.41,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.35,1.44,N,-2.9831,104.7527
IDN,-3.67446,104.61912,311.39,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.58,1.24,N,-2.9831,104.7527
IDN,-3.65854,104.96782,325.41,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,290.2,16.48,N,-2.9831,104.7527
IDN,-3.65791,104.96366,350.81,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,293.61,16.48,N,-2.9831,104.7527
IDN,-3.65728,104.95952,312.29,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.96,2,N,-2.9831,104.7527
IDN,-3.65493,104.96837,343.29,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,301.66,16.48,N,-2.9831,104.7527
IDN,-3.6543,104.96422,345.05,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,296.13,16.48,N,-2.9831,104.7527
IDN,-3.6535,104.67154,315.98,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.65,1.93,N,-2.9831,104.7527
IDN,-3.65288,104.6675,312.26,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.89,1.72,N,-2.9831,104.7527
IDN,-3.65132,104.96892,347,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,297.34,9.09,N,-2.9831,104.7527
IDN,-3.65119,104.68015,310.45,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.54,1.51,N,-2.9831,104.7527
IDN,-3.65069,104.96477,316.32,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.55,9.09,N,-2.9831,104.7527
IDN,-3.64932,104.66805,323.16,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.92,2.83,N,-2.9831,104.7527
IDN,-3.6487,104.66402,321.56,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.67,2.83,N,-2.9831,104.7527
IDN,-3.62589,105.31802,310.55,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.87,1.4,N,-2.9831,104.7527
IDN,-3.62123,104.6272,329.79,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.63,3.9,N,-2.9831,104.7527
IDN,-3.61958,105.30133,300.66,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.44,1.75,N,-2.9831,104.7527
IDN,-3.61562,105.73518,301.18,0.51,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.47,1.92,N,-2.9831,104.7527
IDN,-3.61492,105.73064,316.67,0.51,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.64,1.92,N,-2.9831,104.7527
IDN,-3.61422,105.7261,303.89,0.51,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.43,1.27,N,-2.9831,104.7527
IDN,-3.61185,105.73576,306.04,0.51,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.27,1.03,N,-2.9831,104.7527
IDN,-3.61115,105.73121,303.08,0.51,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.8,1.03,N,-2.9831,104.7527
IDN,-3.60642,105.75055,303.52,0.51,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.2,1.52,N,-2.9831,104.7527
IDN,-3.60461,104.77301,318.83,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.04,2.18,N,-2.9831,104.7527
IDN,-3.60354,104.77436,330.34,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.35,4.22,N,-2.9831,104.7527
IDN,-3.60104,104.77355,313.83,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.36,1.18,N,-2.9831,104.7527
IDN,-3.59903,105.8031,304.9,0.51,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.4,1.58,N,-2.9831,104.7527
IDN,-3.59525,105.80367,320.69,0.51,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.45,1.58,N,-2.9831,104.7527
IDN,-3.59455,105.79909,311.96,0.51,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.51,1.58,N,-2.9831,104.7527
IDN,-3.57267,103.92188,302.11,0.42,0.38,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.77,0.33,N,-2.9831,104.7527
IDN,-3.56729,104.65075,317.52,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,290.98,2.41,N,-2.9831,104.7527
IDN,-3.56437,104.6553,320.85,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,290.94,2.41,N,-2.9831,104.7527
IDN,-3.56374,104.65129,314.05,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,290.16,2.41,N,-2.9831,104.7527
IDN,-3.56082,104.65584,314.18,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.07,2.02,N,-2.9831,104.7527
IDN,-3.5602,104.65183,319.85,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,291.82,2.02,N,-2.9831,104.7527
IDN,-3.55957,104.64782,302.11,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.72,1.05,N,-2.9831,104.7527
IDN,-3.55665,104.65237,313.53,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,290.4,2.02,N,-2.9831,104.7527
IDN,-3.55602,104.64836,307.89,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.02,1.05,N,-2.9831,104.7527
IDN,-3.54492,104.67057,314.02,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.77,2.7,N,-2.9831,104.7527
IDN,-3.5443,104.66656,340.32,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,290.54,3.52,N,-2.9831,104.7527
IDN,-3.54368,104.66254,307.63,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.28,3.52,N,-2.9831,104.7527
IDN,-3.54199,104.67512,302.17,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.89,1.4,N,-2.9831,104.7527
IDN,-3.54137,104.67111,314.64,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.55,1.4,N,-2.9831,104.7527
IDN,-3.54075,104.66711,334.57,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,292.34,2.84,N,-2.9831,104.7527
IDN,-3.54013,104.66309,311.9,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.41,2.84,N,-2.9831,104.7527
IDN,-3.5386,104.70031,302.27,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.11,2.31,N,-2.9831,104.7527
IDN,-3.53798,104.69629,330.06,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.76,2.31,N,-2.9831,104.7527
IDN,-3.53782,104.67165,308.58,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.18,1.4,N,-2.9831,104.7527
IDN,-3.5372,104.66764,315.9,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.68,2.84,N,-2.9831,104.7527
IDN,-3.53674,104.68824,302,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.11,1.72,N,-2.9831,104.7527
IDN,-3.53442,104.69684,318.08,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,290.96,2.31,N,-2.9831,104.7527
IDN,-3.53427,104.67219,304.23,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.34,1.55,N,-2.9831,104.7527
IDN,-3.53133,104.67675,310.52,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.09,1.55,N,-2.9831,104.7527
IDN,-3.52901,104.68531,308.77,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.29,2.65,N,-2.9831,104.7527
IDN,-3.5284,104.6813,319.88,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289,2.65,N,-2.9831,104.7527
IDN,-3.52778,104.67728,315.22,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.22,2.7,N,-2.9831,104.7527
IDN,-3.52716,104.67328,306.37,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.67,2.7,N,-2.9831,104.7527
IDN,-3.52484,104.68184,322.09,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.3,2.65,N,-2.9831,104.7527
IDN,-3.52422,104.67783,339.56,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,294.37,2.7,N,-2.9831,104.7527
IDN,-3.52361,104.67382,312.01,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.88,2.7,N,-2.9831,104.7527
IDN,-3.52299,104.66981,309.67,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.38,2.17,N,-2.9831,104.7527
IDN,-3.52239,105.65218,304.16,0.5,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.07,1.32,N,-2.9831,104.7527
IDN,-3.52158,105.65405,302.49,0.5,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.84,1.5,N,-2.9831,104.7527
IDN,-3.52067,104.67837,302.41,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.35,1.24,N,-2.9831,104.7527
IDN,-3.52006,104.67435,310.91,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.86,1.24,N,-2.9831,104.7527
IDN,-3.51615,105.23673,300.33,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.88,0.57,N,-2.9831,104.7527
IDN,-3.50793,105.33015,302.29,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.9,1.49,N,-2.9831,104.7527
IDN,-3.50728,105.32584,300.89,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.52,0.63,N,-2.9831,104.7527
IDN,-3.50518,105.36154,312.27,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.16,3.31,N,-2.9831,104.7527
IDN,-3.50492,105.33503,301.26,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.42,1.18,N,-2.9831,104.7527
IDN,-3.50426,105.33072,304.83,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.02,1.18,N,-2.9831,104.7527
IDN,-3.50361,105.3264,301.39,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.61,1.08,N,-2.9831,104.7527
IDN,-3.50094,105.69396,311.34,0.5,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.19,1.94,N,-2.9831,104.7527
IDN,-3.46972,105.22634,301.89,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.38,0.94,N,-2.9831,104.7527
IDN,-3.46542,105.22263,308.61,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.12,1.43,N,-2.9831,104.7527
IDN,-3.43939,103.6953,306.36,0.41,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.72,0.48,N,-2.9831,104.7527
IDN,-3.43904,103.69497,305,0.41,0.37,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.41,0.36,N,-2.9831,104.7527
IDN,-3.43663,105.54842,310.37,0.49,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.94,1.76,N,-2.9831,104.7527
IDN,-3.43596,105.54401,310.29,0.49,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,290.57,1.76,N,-2.9831,104.7527
IDN,-3.43398,105.48125,304.32,0.49,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.23,1.87,N,-2.9831,104.7527
IDN,-3.43291,105.54898,314.72,0.49,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,290.88,1.76,N,-2.9831,104.7527
IDN,-3.39114,104.14997,317.76,0.43,0.38,2023-10-03,1836,1,VIIRS,n,2.0NRT,289,2.79,N,-2.9831,104.7527
IDN,-3.38767,104.15051,334.8,0.43,0.38,2023-10-03,1836,1,VIIRS,n,2.0NRT,291.3,11.04,N,-2.9831,104.7527
IDN,-3.37339,105.25607,302.8,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.56,0.6,N,-2.9831,104.7527
IDN,-3.36354,105.02097,313.62,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.61,1.7,N,-2.9831,104.7527
IDN,-3.3629,105.01682,328.86,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,291.2,4.8,N,-2.9831,104.7527
IDN,-3.36227,105.01267,347.69,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,292.25,4.8,N,-2.9831,104.7527
IDN,-3.36163,105.00853,314.1,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.07,2.59,N,-2.9831,104.7527
IDN,-3.35993,105.02152,303.1,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.89,1.7,N,-2.9831,104.7527
IDN,-3.3593,105.01737,336.09,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,291.94,4.8,N,-2.9831,104.7527
IDN,-3.35866,105.01323,311.33,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.75,4.8,N,-2.9831,104.7527
IDN,-3.35824,105.42432,318.23,0.49,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.24,2.04,N,-2.9831,104.7527
IDN,-3.35641,105.26739,306.96,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.86,1.24,N,-2.9831,104.7527
IDN,-3.3561,105.26617,305.22,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.8,1.34,N,-2.9831,104.7527
IDN,-3.35569,105.01792,314.81,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.45,1.17,N,-2.9831,104.7527
IDN,-3.35506,105.01378,301.2,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.43,1.17,N,-2.9831,104.7527
IDN,-3.35011,104.83816,312.7,0.45,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.36,1.37,N,-2.9831,104.7527
IDN,-3.34784,105.01487,306.64,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.05,2.3,N,-2.9831,104.7527
IDN,-3.3455,105.02371,301.89,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.87,1.68,N,-2.9831,104.7527
IDN,-3.34487,105.01957,311.26,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.61,2.3,N,-2.9831,104.7527
IDN,-3.34424,105.01542,327.1,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,290.66,2.3,N,-2.9831,104.7527
IDN,-3.34414,105.2375,304.58,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.57,1.78,N,-2.9831,104.7527
IDN,-3.34361,105.01128,309.74,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.45,2.89,N,-2.9831,104.7527
IDN,-3.34126,105.02012,306.1,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.18,1.45,N,-2.9831,104.7527
IDN,-3.34116,105.2423,302.16,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.76,1.35,N,-2.9831,104.7527
IDN,-3.34063,105.01598,303.52,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,285.26,1.45,N,-2.9831,104.7527
IDN,-3.3405,105.23805,313.5,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.67,1.35,N,-2.9831,104.7527
IDN,-3.33983,105.23381,308.36,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.24,1.39,N,-2.9831,104.7527
IDN,-3.33917,105.22957,304.54,0.47,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.59,1.39,N,-2.9831,104.7527
IDN,-3.33685,105.2386,306.83,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.46,1.35,N,-2.9831,104.7527
IDN,-3.33564,105.80312,302.82,0.51,0.41,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.95,0.82,N,-2.9831,104.7527
IDN,-3.33553,105.23013,307.48,0.47,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.37,1.39,N,-2.9831,104.7527
IDN,-3.33417,104.94936,302.11,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.72,2.27,N,-2.9831,104.7527
IDN,-3.33354,104.94525,299.12,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,286.55,1.55,N,-2.9831,104.7527
IDN,-3.33188,105.23067,310.99,0.47,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.59,1.67,N,-2.9831,104.7527
IDN,-3.3312,104.95403,319.1,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,288.3,7.37,N,-2.9831,104.7527
IDN,-3.33058,104.94991,367,0.46,0.39,2023-10-03,1836,1,VIIRS,h,2.0NRT,294.42,7.37,N,-2.9831,104.7527
IDN,-3.32995,104.9458,346.47,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,291.12,3.83,N,-2.9831,104.7527
IDN,-3.32932,104.94169,306.26,0.46,0.39,2023-10-03,1836,1,VIIRS,n,2.0NRT,287.67,3.83,N,-2.9831,104.7527
IDN,-3.32889,105.23547,303.53,0.48,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.08,1.67,N,-2.9831,104.7527
IDN,-3.32823,105.23122,316.29,0.47,0.4,2023-10-03,1836,1,VIIRS,n,2.0NRT,289.79,1.67,N,-2.9831,104.7527
